date,height,highlow
12/27/2015 4:01 PM,0.85,H
12/27/2015 9:03 PM,0.01,L
12/28/2015 4:50 AM,2.18,H
12/28/2015 11:29 AM,0.28,L
12/28/2015 4:55 PM,0.85,H
12/28/2015 9:44 PM,0.16,L
12/29/2015 5:25 AM,1.99,H
12/29/2015 12:09 PM,0.27,L
12/29/2015 5:59 PM,0.86,H
12/29/2015 10:27 PM,0.34,L
12/30/2015 6:00 AM,1.79,H
12/30/2015 12:49 PM,0.26,L
12/30/2015 7:21 PM,0.91,H
12/30/2015 11:19 PM,0.53,L
12/31/2015 6:35 AM,1.58,H
12/31/2015 1:31 PM,0.24,L
12/31/2015 8:54 PM,1.03,H
1/1/2016 12:31 AM,0.71,L
