date,height,highlow
12/24/2016 12:34 AM,1.81,H
12/24/2016 6:57 AM,0.64,L
12/24/2016 11:20 AM,0.97,H
12/24/2016 5:05 PM,0.01,L
12/25/2016 1:07 AM,1.97,H
12/25/2016 7:39 AM,0.56,L
12/25/2016 12:04 PM,0.9,H
12/25/2016 5:37 PM,-0.04,L
12/26/2016 1:39 AM,2.1,H
12/26/2016 8:12 AM,0.49,L
12/26/2016 12:43 PM,0.87,H
12/26/2016 6:10 PM,-0.08,L
12/27/2016 2:09 AM,2.19,H
12/27/2016 8:42 AM,0.44,L
12/27/2016 1:20 PM,0.85,H
12/27/2016 6:44 PM,-0.11,L
12/28/2016 2:40 AM,2.25,H
12/28/2016 9:12 AM,0.39,L
12/28/2016 1:56 PM,0.84,H
12/28/2016 7:19 PM,-0.13,L
12/29/2016 3:12 AM,2.27,H
12/29/2016 9:43 AM,0.36,L
12/29/2016 2:32 PM,0.83,H
12/29/2016 7:54 PM,-0.11,L
12/30/2016 3:44 AM,2.27,H
12/30/2016 10:17 AM,0.32,L
12/30/2016 3:12 PM,0.82,H
12/30/2016 8:30 PM,-0.06,L
12/31/2016 4:17 AM,2.22,H
12/31/2016 10:54 AM,0.29,L
12/31/2016 3:57 PM,0.82,H
12/31/2016 9:08 PM,0.02,L
1/1/2017 4:45 AM,2.20,H
